text_content,image_filename,user_age,past_flags,aggression,repetition,intent,language
lala ap KO kaha that na... Argentina in final,none.jpg,0,0,0,0,0,roman_urdu
Hum tau ap jaiso se umeed laga letay hain yeh tau phir Messi hai.,none.jpg,0,0,1,0,0,roman_urdu
holland jeet ni skte messi jo smany khel rha ho ga unka,none.jpg,0,0,1,0,0,roman_urdu
"Yaha bejjli hi ni hy, ham kaisy daikinghy ?",none.jpg,0,0,1,0,0,roman_urdu
Lala hum ye chahte he ke ap pher se 100 runs karen sirf 34.ya 35 balls me plz thori mahnat karen,none.jpg,0,0,1,0,0,roman_urdu
jis ko support karing us team ka bta dena,none.jpg,0,0,1,0,0,roman_urdu
lekin ap support kise karing?,none.jpg,0,0,1,0,0,roman_urdu
Lala Jo b jeete par wo haray gi #Ger se,none.jpg,0,0,1,0,0,roman_urdu
salam bahi ap kis ko support kar ry hai kabi ap reply he dy do na :,none.jpg,0,0,1,0,0,roman_urdu
mera bhai ha wo .apki pictrx develp krwa k rakhe v han plz reply,none.jpg,0,0,0,0,0,roman_urdu
ap keh rahay han to sahi he kha rahay han,none.jpg,0,0,1,0,0,roman_urdu
Brazil bhi tuk tuk Khel raha tha,none.jpg,0,0,0,0,0,roman_urdu
bety ki khuwahish krny waly ye sochy k naimat to duniya ki har cheez pr sari hui shakal na bnay plz.,none.jpg,0,0,1,0,0,roman_urdu
... Itna zulam tou saas bahu k saat bhi nhi karti jitna brazil k saat ho rha hai. ...........khikhikhi,none.jpg,0,0,1,0,0,roman_urdu
lala m to bs ap ko sport krta hu jis team m ap wo e meri fv8,none.jpg,0,0,1,0,0,roman_urdu
jab germany ne 7th goal kiye to brazil ka goal keepar pakistan zinabad k naray laga ra tha aamir liquat,none.jpg,0,0,1,0,0,roman_urdu
Zalmon Adhey Goal Brazil ko kerny daity . Harna rou tha he ..thori Izzat reh jati :p :D,none.jpg,0,0,1,0,0,roman_urdu
brazil ko b last 15 min pay Afridi jaisa Player chaye tha :) per her koi boom boom ni ho sakta :),none.jpg,0,0,1,0,0,roman_urdu
lala zra mey khafa de sakht da sa oshu yara :(,none.jpg,0,0,1,0,0,roman_urdu
sir yeh b hamari cricket team ki tarah nikle,none.jpg,0,0,0,0,0,roman_urdu
Lala g cricket b khel lo Main nai aj bht miss Kiya cricket ko or apni team ko,none.jpg,0,0,1,0,0,roman_urdu
score b to nhi hta yunis ko hna chahye uski jga bs,none.jpg,0,0,1,0,0,roman_urdu
jaise pak-wi ka semi final one sided tha .. ya 1999 ka 50 overs final,none.jpg,0,0,0,0,0,roman_urdu
"Brazil ki haar k pechy Misbah ki kharab performance hai."" - Shoaib Akhtar",none.jpg,0,0,1,0,0,roman_urdu
lala kal plsss Argentina ko support karna plsss plsss,none.jpg,0,0,1,0,0,roman_urdu
lala agr ap football player hote tau khali goal side se nxt goal side marte goal,none.jpg,0,0,0,0,0,roman_urdu
itna to Lala ny bangalion ko ni rulaya tha jitna aj #GER ny #Brazil ko rula dia,none.jpg,0,0,1,0,0,roman_urdu
yes 2 main player team my na hu to team weak he hujata h sir,none.jpg,0,0,1,0,0,roman_urdu
Lala ap jo nai thay warna end tak umeed rehna thi may be ab kuch ho jaye :-P,none.jpg,0,0,0,0,0,roman_urdu
k sath bii woi hall hua jo #Pak cric team k sth hota but #GER played osam,none.jpg,0,0,1,0,0,roman_urdu
brazil nay aaj ap pakistani team wala kaam keya,none.jpg,0,0,0,0,0,roman_urdu
se to apka bhut purana relation hai Lala ... ;),none.jpg,0,0,0,0,0,roman_urdu
Lala support karay aur Germanay Chakka na lagaye. :D “@SAfridiOfficial: My frnds it's 6-0”,none.jpg,0,0,0,0,0,roman_urdu
sehri b kya goals se krni hai lala jani,none.jpg,0,0,1,0,0,roman_urdu
lala next year ap ka exam hai tyar ho joe worldcup ka lia,none.jpg,0,0,0,0,0,roman_urdu
ap ki zarorat ha aik six laga k match barabar kar day hahahaha,none.jpg,0,0,0,0,0,roman_urdu
"l itni mehnat ke baad chhaka, aap to aik ball pe laga dete ho lol",none.jpg,0,0,1,0,0,roman_urdu
Comments khatam ho gaye hain Lalaa G,none.jpg,0,0,0,0,0,roman_urdu
lala yaad hai jab pakistan 17/6 hota ha,none.jpg,0,0,0,0,0,roman_urdu
brazil keh sath bhi wohi howa jo pakistan keh sath hota hy ;-),none.jpg,0,0,0,0,0,roman_urdu
lala ye brazil ka sat kia howa,none.jpg,0,0,0,0,0,roman_urdu
sahi hai but aap Ka favorite shot Germany ne maar diya,none.jpg,0,0,1,0,0,roman_urdu
jb support krty phr utna haq banta hai lala... 6 ur fav num..,none.jpg,0,0,1,0,0,roman_urdu
fridi Bhai pakisrani team bi esi Tara lose hoti ha,none.jpg,0,0,1,0,0,roman_urdu
lala aap bato june mein Germany arhy hai ke nahi aap ne promise kia tha?,none.jpg,0,0,0,0,0,roman_urdu
lala Germany py apka saya pargya hy,none.jpg,0,0,0,0,0,roman_urdu
Es time Lala'Ki zarort hai 6 Lgawo Match bnawo,none.jpg,0,0,0,0,0,roman_urdu
bhai germany ney apka fav shot six mardeya :,none.jpg,0,0,1,0,0,roman_urdu
"Rasi jal gayi,bal nahi gaya.Chutiyon ka gaon nahi hota suna tha but unka sardar pak me baitha hai that's confirmed",none.jpg,0,0,1,0,0,roman_urdu
hahaha hmmm Lala ap Football team b j0in kr len,none.jpg,0,0,0,0,0,roman_urdu
"ki na phir mere wali baat hm haen cricket addict jo b game ho, dehan cricket pe he rehna hai :P",none.jpg,0,0,0,0,0,roman_urdu
tmhe kaha hai lala ko nahi jo khush ho rhe ho,none.jpg,0,0,1,0,0,roman_urdu
yr ek hum h ki #bhaichara badana chahte h pr aap alag nhi mann rhe....lol,none.jpg,0,0,1,0,0,roman_urdu
Football mein cricket mat ghusao yaar.,none.jpg,0,0,1,0,0,roman_urdu
World cup me to nhi hara paye ek bhi bar,none.jpg,0,0,1,0,0,roman_urdu
bhai ye baat mat yaad dilao.... Football par concentrate karo,none.jpg,0,0,1,0,0,roman_urdu
bhai majak naa kiya kar... 1 match jeet lo WC mein uske baat bolte to baat bhi hoti..,none.jpg,0,0,1,0,0,roman_urdu
BRZ KO IS SITUATION SA AFRIDI HI NIKAL SAKTA HA,none.jpg,0,0,0,0,0,roman_urdu
yaqeen maniye mei abi apni behn se yehe keh rae thi . lala mere r apke khyalat kitne milte hain apas meii lolx,none.jpg,0,0,1,0,0,roman_urdu
bhaijan ye brazil ka game kuch jyada hi hogaya,none.jpg,0,0,0,0,0,roman_urdu
lala bhai kash ap wahan hotay tw 2 chakkay laga dety Asia CUP waalay :P,none.jpg,0,0,0,0,0,roman_urdu
"ab line lagti hai toh lag he jati hai""",none.jpg,0,0,0,0,0,roman_urdu
Allah swt se bohot saari duayein bhi shamil hai mere lala !!,none.jpg,0,0,1,0,0,roman_urdu
apka record toot gya most girls ko rulanay ka bhai,none.jpg,0,0,1,0,0,roman_urdu
salam bhai ramzan ki rahmat vali raato me dua me yaad,none.jpg,0,0,1,0,0,roman_urdu
ohhoo afridi ko bhi brozone kardiya. safa ke gamez :p,none.jpg,0,0,0,0,0,roman_urdu
Shoaib bhai apko bhai bolun tou bura lagta hai ?,none.jpg,0,0,1,0,0,roman_urdu
wesy kia six lagaya ap nay . bro ap jo ball khelty thy me to dua krta tha bs out na hoon ap hehehe,none.jpg,0,0,1,0,0,roman_urdu
colun munro se bach k rehna bara hi dangerous player hai,none.jpg,0,0,0,0,0,roman_urdu
chalo itne dino baad tweet to kia ! i thought u forgot ur password :P,none.jpg,0,0,1,0,0,roman_urdu
aaj aap ne bowling q nahi karai,none.jpg,0,0,1,0,0,roman_urdu
Shoaib bhai chlyn ab apni Avi change krdyn,none.jpg,0,0,0,0,0,roman_urdu
obv ab bas semis bhi jheet jayein ye. double khushi :p,none.jpg,0,0,1,0,0,roman_urdu
congrats miss A! Ap dono support kar rahy thy to jitna to banta tha na,none.jpg,0,0,1,0,0,roman_urdu
ala ki shadi hoi ha ab wo love ni kar sakty May single ho or love b kar lo ga. :p,none.jpg,0,0,0,0,0,roman_urdu
wahiyat batmeez idiot gadhe kameene uullu kute beshahram..------- n bhut now block bhar mae jao n,none.jpg,0,0,1,0,0,roman_urdu
sir may two month sy is match ka intezar kar rha ta sirf ko dhekna ka liye,none.jpg,0,0,0,0,0,roman_urdu
sir af dil sy ni khel rhy te koi bat ni but always love u and always support u,none.jpg,0,0,0,0,0,roman_urdu
at ko match kaafi lamba ker diyaa ta,none.jpg,0,0,0,0,0,roman_urdu
tum ko yaad hey lala tum wahid kaptan ho jo haar bhi jatey ho tu Pak nation tumhara khooshi se istikbal karti hy,none.jpg,0,0,0,0,0,roman_urdu
lala lords k match main saeed ajmal ne sare dosree teesre pehlee apko krane the kiya ??,none.jpg,0,0,0,0,0,roman_urdu
bhaijaan India aur Pakistan bhi FIFA mei aajaye to maza aajayega ;),none.jpg,0,0,1,0,0,roman_urdu
Lala kl aap mi batting dekhne ka mood tha but koi nhi bs ab jald acha perform karo,none.jpg,0,0,0,0,0,roman_urdu
lala a kal ki kitae asada hero ti gya zero o b aju da ball te hard luck doji mahal te chhik rakhi,none.jpg,0,0,0,0,0,roman_urdu
Waise Lala Aaj Saeed Ajmal Ne Acha Nahi Kia,none.jpg,0,0,1,0,0,roman_urdu
"BAHUT KHOOB SHAHID BHAI , CRICKET ME ZERO TO FOOTBAL KA LUTF",none.jpg,0,0,1,0,0,roman_urdu
ab ye holland ka kya masla hai janab jawed ji hmmm,none.jpg,0,0,1,0,0,roman_urdu
"lala Ap b Football Start krdo, ;) Phr Hamari football team b Worldcip m hogi :)",none.jpg,0,0,0,0,0,roman_urdu
bhai ap ki bowling ka maza nahi aya aj :(,none.jpg,0,0,1,0,0,roman_urdu
Tumhra kya lyna dyna hai Holland se? Agr #CRC Jheet jata tab b Tum ne yeh he kehna tha.,none.jpg,0,0,1,0,0,roman_urdu
Aap Holland k supporter ho? Brazil ka nahi? :( #NotFair Shahid Bhai!,none.jpg,0,0,1,0,0,roman_urdu
haan tum sirf ducks pe out hua karo,none.jpg,0,0,1,0,0,roman_urdu
heek hoon khairat aj apne mujhe pehle tweet Kia xD kesi hai tu yara :**,none.jpg,0,0,1,0,0,roman_urdu
Isi liye to hm kehte hen *Hmare Lala sb se AaLaa* :) Brilliant Idea,none.jpg,0,0,1,0,0,roman_urdu
LALA KAM BRA ACHA KIA HA AP NA dkhte ha kn ata h r kn ni,none.jpg,0,0,1,0,0,roman_urdu
Invite PM n Imran khan to play t20 or jst to participate as guests??:p Lala wese politicians ka b aik match hona chahiye :),none.jpg,0,0,0,0,0,roman_urdu
Aaj kal har kisi to apni foundation banane ka shauk hai. Yeh #ikf ke banner se bhi ho sakta tha.,none.jpg,0,0,1,0,0,roman_urdu
me Boom Boom kay sath hoo....or sub ko kahoo gi ka Boom Boom ka sath dea,none.jpg,0,0,0,0,0,roman_urdu
Allah apki es naik kam main madad farmay Ameen :),none.jpg,0,0,1,0,0,roman_urdu
q khtara mol lay rhy 2no ko ak sath bolaa rhy..!,none.jpg,0,0,1,0,0,roman_urdu
ala zamang duagano na ba na ozey.. Allah de mal sha (y),none.jpg,0,0,1,0,0,roman_urdu
"Lala IK tou sports man hey hamesha fit rehta hey uss ka match kehlna mushkil nahi, kia NS fit ho ga iss macth K liay",none.jpg,0,0,1,0,0,roman_urdu
apko 2015 world cup mein khelna chahiye,none.jpg,0,0,0,0,0,roman_urdu
aslm o ailkum ap kab quetta aaoge plz reply zaror karna bahi aur ap ka match kab hoga aayoub isteadeyam me,none.jpg,0,0,1,0,0,roman_urdu
awesome idea lekin lala agar umpire qadri saab ho jaen tou aur bhi maza ajae :-),none.jpg,0,0,1,0,0,roman_urdu
ap ko nahi lagta k ab bohat time ho gya ap ko online hue,none.jpg,0,0,1,0,0,roman_urdu
w/Salam ap farigh ho gaye bht masroof ho jate hain Lahore ja kr ap,none.jpg,0,0,0,0,0,roman_urdu
LALA KAM BRA ACHA KIA HA AP NA dkhte ha kn ata h r kn ni,none.jpg,0,0,0,0,0,roman_urdu
haye ahmad ko daikh kr dil khush ho gya,none.jpg,0,0,1,0,0,roman_urdu
lala kbi apne fans ko b invite kryn na.... lolzzz,none.jpg,0,0,0,0,0,roman_urdu
lala apny to youngsters or elders sb ko peechy chordiya u looking aalww in dis pic <3,none.jpg,0,0,1,0,0,roman_urdu
great lala itna zayda kha gy sab training main diet ka koi plan nai batya hua kya but good to see all together and enjoying,none.jpg,0,0,1,0,0,roman_urdu
"Allah ap ko hmesha Khush rkhe,Ameeeen sum Ameeeen :)",none.jpg,0,0,1,0,0,roman_urdu
"pic dekh k pta chal gya tha k ap j bro ki trf ho.... Enjoy ur tym at lahore, lahori ho gye ho ap lala",none.jpg,0,0,1,0,0,roman_urdu
kabhe humain bhe davat do hum bhe to ap jasy hain dear,none.jpg,0,0,1,0,0,roman_urdu
Lala jin k sath ap hn un k lye tw wo moments khud hi memorable bn jate hainn... :),none.jpg,0,0,1,0,0,roman_urdu
Shahid Baie 2015 ka World Cup kaya as A Capton kilengky?????,none.jpg,0,0,0,0,0,roman_urdu
ye sub kanay ka baad ap log kaisay running karaiNgay :),none.jpg,0,0,0,0,0,roman_urdu
miss u all in IPL 2014 .Guys agr ap saray hotay to top pakistani players ka hee hota .Essi ki tessi duniya ki,none.jpg,0,0,1,0,0,roman_urdu
lala bht khushi howi aap sab ko hansty khatay dhak kr love pct nd you,none.jpg,0,0,1,0,0,roman_urdu
MASHA ALLAH.. bhut acha feel ho raha hai aap sab playerz ko 1 sath itny ache mood mai dekh ker. :),none.jpg,0,0,1,0,0,roman_urdu
"kon kehta hai k pak cricket team mai unity nahi hai, wo ye pic dekh ley. :P",none.jpg,0,0,1,0,0,roman_urdu
Allah pak app ko safe rakhye Waha Ya Allah merye bahi Aur pori team ko apni hefzooAman main rakana Amen,none.jpg,0,0,1,0,0,roman_urdu
her musibet her mushkil say mehfozz Rahkna Ahmad bahi Aur Porii team ko amen,none.jpg,0,0,1,0,0,roman_urdu
Merye bahi ab Teri superd ha ya merye molla merye bahi Jan ko Apni penha main rakhna Amen,none.jpg,0,0,1,0,0,roman_urdu
Merye molla karm kerna humeri team Sahi salmat watan Wapis a jye Ameen,none.jpg,0,0,1,0,0,roman_urdu
aaj mainy ro ro kr Allah pak sy ap ki safety ki dua mangi hai.,none.jpg,0,0,0,0,0,roman_urdu
#Ind ko harana aasan nhi,none.jpg,0,0,1,0,0,roman_urdu
"Jis group me Pakistan team hai, aik hi haftay me wapis airport se ane ki picture aegi.",none.jpg,0,0,1,0,0,roman_urdu
bhai jan player wohe jo india ka khelaf khel sake soch kr jaya kro 20 over meh 6 sixes marne 36 to ban he gayega,none.jpg,0,0,1,0,0,roman_urdu
Shehzad bhai and hafeez bhai ap sai bohat umeedain hai...plz perform karna..khass kar india kai against.luv u.,none.jpg,0,0,1,0,0,roman_urdu
ap ke sat hum hay ap apna parmones jare rako.100% hemat karo..,none.jpg,0,0,1,0,0,roman_urdu
dekha do duniya ko k aap waqi star ho just selfiiiiii star nahi,none.jpg,0,0,0,0,0,roman_urdu
may aik hi narah ho gh ahmad ahmad ka jo sab ky dil jeety gh apni performance sy,none.jpg,0,0,1,0,0,roman_urdu
ALLAH ka waasta hai izzat rakh lena pls.,none.jpg,0,0,1,0,0,roman_urdu
naare lagany se kuch ni hona bro kuch kar k dikhao plz,none.jpg,0,0,1,0,0,roman_urdu
oh bahi kuch perform bi karna 20-30 har match ma bana laina ..his dafa match jeetna SA pahla selfie Na laina :v,none.jpg,0,0,1,0,0,roman_urdu
India vs pak ka sb sa zaida wait ha wo jaldi sa ho jy,none.jpg,0,0,0,0,0,roman_urdu
Apka naahi Hum sub ka~ Pakistan Zindabaad!,none.jpg,0,0,0,0,0,roman_urdu
All the best Ahmed Shahzad lala apsy babutttt aumed hai Allah sy dua hai ap acha karo WCt20 me,none.jpg,0,0,1,0,0,roman_urdu
Pr jeet k aana.srf silfiya na khenchtey rehna,none.jpg,0,0,1,0,0,roman_urdu
India khuda ke liye pls aap log jab india ke sath khelte ho,none.jpg,0,0,1,0,0,roman_urdu
shehzad kia problem ho rahi hai aap logo ko ICC w c me send nahi kia kab talk,none.jpg,0,0,1,0,0,roman_urdu
pakistan zindabad liken tum jaisay lakeer k fakeer he rahain gay. Strike rotate karna seekh meray betay,none.jpg,0,0,1,0,0,roman_urdu
k chakkar mai he rahna sari zindage yaheen k yaheen rahu gay. Strike rotate karni aati nahe hai isay,none.jpg,0,0,1,0,0,roman_urdu
Lala ki itni achi grammar pahlay tu naa thee (:,none.jpg,0,0,1,0,0,roman_urdu
w/Salam ap farigh ho gaye bht masroof ho jate hain Lahore ja kr ap,none.jpg,0,0,0,0,0,roman_urdu
lala ap ne 4 month me Mjhe 4 reply kiye hain ap ko pta hai,none.jpg,0,0,0,0,0,roman_urdu
u know wt abb me soch rhee hu chat se chalang laga dun hath peer tooten gee naa wab app aao gee mre ghar wab pochun gee id,none.jpg,0,0,1,0,0,roman_urdu
puri duniya sey aik AFRIDI-Sher nahi sambhala jata. Agar aik or aa gaya to phir to sarey Bowlers ki band baj jaye gi.,none.jpg,0,0,1,0,0,roman_urdu
bhia aj kal af k Qmobile add bht arhy hai ma sirf tv pe af ka add dhekta hun ye b kam sy kam 500 br tau dheke hai aur liye,none.jpg,0,0,0,0,0,roman_urdu
ap ke sat hum hay ap apna parmones jare rako.100% hemat karo..,none.jpg,0,0,1,0,0,roman_urdu
ahmed shzad ahk jarha mizaj plr hy... suna hy usy badtamez plr ka b khtab mil choka hy..,none.jpg,0,0,1,0,0,roman_urdu
dobara entry mil gae team me n,none.jpg,0,0,0,0,0,roman_urdu
ap ko bar bar chance mil rha h dear,none.jpg,0,0,0,0,0,roman_urdu
is ki baar kuch ker k dikhana.,none.jpg,0,0,0,0,0,roman_urdu
lakin qarkardagi se tu ni lagta agar itni parwa hoti pakistan ki izzat ki tu har dafa dou teen runs na banty,none.jpg,0,0,1,0,0,roman_urdu
yar is bara baatein chodu meine zindagi mein nahi dekha. WILL FAIL MISERABLY,none.jpg,0,0,1,0,0,roman_urdu
"ao kana mara, takrs sha yaar. Every match make 50 bro. Pakistan zinda bad",none.jpg,0,0,1,0,0,roman_urdu
yar ya bat hemesha kehtay ho shehzad kuch kr k bhi dekhow,none.jpg,0,0,0,0,0,roman_urdu
ahmad jab ap hammen rply detey hain hmara bhi esa hi hall hota hai,none.jpg,0,0,0,0,0,roman_urdu
irat KO copy krny k ilawa aap ki kia KIA hobbies a?,none.jpg,0,0,0,0,0,roman_urdu
PCB ko dare sa smj ai but shukr waqat sa phaly a gi,none.jpg,0,0,1,0,0,roman_urdu
Agar pcb ko nzar nhi aata is ka mtlb ye nhi k sab he nazar andaz kar dein,none.jpg,0,0,1,0,0,roman_urdu
Inshallah ap as dafa t20 world cup main bhot ahe performance dy ga,none.jpg,0,0,1,0,0,roman_urdu
"haha third class player,alway make 5o against bangladesh dan play 4 another year.Kartay kya ho team k leay?",none.jpg,0,0,1,0,0,roman_urdu
"Bhayya, aapkay temperament par jo nuqta uthaya hai Sunny bhai nay us par bhi zara ghaur karlena.",none.jpg,0,0,1,0,0,roman_urdu
bahi performance b do . baton se aur selfies se ap zayada der team main nahi reh sako ge.,none.jpg,0,0,1,0,0,roman_urdu
pa wicket lag wadrega zaka chi mung ta gran ye mung sta kamyabi ledal ghawro,none.jpg,0,0,1,0,0,roman_urdu
"bhai plzz #WCT20 ma bht aala perform krna or Pakistan ki izzat barhana, is bar to duahman k ghr jana ha udhr 100% dena plz",none.jpg,0,0,1,0,0,roman_urdu
owwwwwww 100000 logon ky comnts aty hongy yh gorh nahi krta rude insan,none.jpg,0,0,1,0,0,roman_urdu
such ma dil kerta k joo Ahmad ko rude khay uss ko seda shoot kero no question,none.jpg,0,0,1,0,0,roman_urdu
yh tum dono ke bakwas sunay k leya nahi ae hun apna muh band he rakho,none.jpg,0,0,1,0,0,roman_urdu
World cup mein inshallah hum kahein gy WELL PLAYED AHMAD SHAHZAD,none.jpg,0,0,1,0,0,roman_urdu
Irfan nain to bohot mushkil catch drop kya thaaa Samajh to gaye hon ge,none.jpg,0,0,1,0,0,roman_urdu
"Sir Plz Hamay Aap Se Bhi Be'Shak Muhabat he, Always Forever Rehna @SAfridiOfficial #Lala k Sath, Acha Lagega Khushi Hongi",none.jpg,0,0,1,0,0,roman_urdu
agr is tarah ki performance aur matches me dikha dete tou I guess ab hum final k liye excited hote!,none.jpg,0,0,1,0,0,roman_urdu
Ahmad mujy bi rply da na chat session k bhagi,none.jpg,0,0,1,0,0,roman_urdu
"team Pakistan,,,shahid afridi humain tu PA atmad ha,,,b brave dnt u wory atall to all baseless discussion s",none.jpg,0,0,1,0,0,roman_urdu
Ahmad Bhai WCT20 mai opener ap koo e dekhna hai,none.jpg,0,0,0,0,0,roman_urdu
gali cricket ko support krna acha hai ,none.jpg,0,0,1,0,0,roman_urdu
Ahmadddddd Insta pr ayen aur wahan b kch FCs ko follow dyn,none.jpg,0,0,0,0,0,roman_urdu
"bro, agr aap ko or salman but ko t20wc main chance milta hai. kia aAp un ke sath open krna pasand kro gy. ??",none.jpg,0,0,1,0,0,roman_urdu
buhat kub yar india mai bhi kuch karna aab,none.jpg,0,0,0,0,0,roman_urdu
Ahmad Shahzad naam sun kar hi heart beat taiz ho jati hai Pta nai naam mein kia hai hai to aik naam hi na,none.jpg,0,0,1,0,0,roman_urdu
Brother ap mujy Zara b ahmiyat ni dety. Kia Mian ap ka bhaiiiii ni hon,none.jpg,0,0,1,0,0,roman_urdu
Tom to cricket ky layak nahi ho bass kardo tum,none.jpg,0,0,1,0,0,roman_urdu
bhai ab world cup me ap ny kuch kr k dekhana hy tha k jo ap k helaf hy un ko jawab mily,none.jpg,0,0,1,0,0,roman_urdu
please world cup mai india k khilaf century score karna i knw u have a ability,none.jpg,0,0,0,0,0,roman_urdu
bhai Mohammad asif ko b team ma shmal krway we'll played team Pakistan,none.jpg,0,0,1,0,0,roman_urdu
Maza ajye ga sb kami poori hojaye g then khalid latif...,none.jpg,0,0,1,0,0,roman_urdu
Bhai retire ho jaa please.Khuda kam waasta hai,none.jpg,0,0,1,0,0,roman_urdu
agar app hoty to white wash hokay attyy alhumdulilah ap team se bahir hon,none.jpg,0,0,1,0,0,roman_urdu
ak e fav mla tha apse.... one year hony wala h.... Ye zulm to na kren Plzzzzzzzzzzzzz,none.jpg,0,0,1,0,0,roman_urdu
ajkal kuch ziada pyaare nhi ho gai :D,none.jpg,0,0,1,0,0,roman_urdu
kiya bat hai umeed ni thi k hum jeet jaye ge .....Pakistan zindabad,none.jpg,0,0,0,0,0,roman_urdu
Pakistan zindabad Pakistan jeet gaya,none.jpg,0,0,1,0,0,roman_urdu
Suchi suchi btau apki pic dhk kr zyada maza aya hn match jeetny sy b zyada <3 <3,none.jpg,0,0,1,0,0,roman_urdu
awww aisa phly e acha khail laity tou asia cup sy bahir naa hty pak team,none.jpg,0,0,1,0,0,roman_urdu
india ke sath kyun har jati haai tell me why i am in dhaka now why,none.jpg,0,0,1,0,0,roman_urdu
kab tak tum log pakistan ke awam ko disherat karoo gay,none.jpg,0,0,1,0,0,roman_urdu
na kam k na kaj k dushman anaaj k bc tasweeray banay laik he reh gaye ho beghairat ...,none.jpg,0,0,1,0,0,roman_urdu
ap log pak cricket par rahm kran.ap San log selfish han apny leay khalty han pak k leay nahi,none.jpg,0,0,1,0,0,roman_urdu
hayeeee ahmad apki selfie i swear apne aik din mje maar dalna hai apne killer looks se,none.jpg,0,0,1,0,0,roman_urdu
Shahzad bhai! Aap ne ye glasses kitne k lia hy? Plz btaye?,none.jpg,0,0,0,0,0,roman_urdu
plzzzz follow me back r kitni minatain karain gy ahmadddd?,none.jpg,0,0,1,0,0,roman_urdu
wow mn abhi apko yad kr rhi thi balky apky about he bt kr rhi thi ap ki tweet a gai wow,none.jpg,0,0,1,0,0,roman_urdu
aaj ka match jeet janay ki khushi main phir be lakh di lanat puri team per jo india se haar gaye,none.jpg,0,0,1,0,0,roman_urdu
Btw men wohi hun raat ko whatsapp pr sana bhabhi s shikayat ki dhamki dene wali!,none.jpg,0,0,1,0,0,roman_urdu
jab team main ajao to kuch na karna bus lambi lambi hankna..,none.jpg,0,0,1,0,0,roman_urdu
Lagta Ha Muja 126 Din K Dharna Daina Paraga Like K Liyaa Naaa AhmaaDa,none.jpg,0,0,1,0,0,roman_urdu
Aik Like He Dada PlzzzzZ AhmaaaaaaaD Kab Sa last 5months Sa Wait Kar Rai Hu Plzz,none.jpg,0,0,0,0,0,roman_urdu
plzzzz aj to like Banta hai kafi Time se nai mila,none.jpg,0,0,1,0,0,roman_urdu
esa morale mor kr wapis hi rakh lain to behter hai...,none.jpg,0,0,1,0,0,roman_urdu
JITNA TIME TUM APNI SELFIS LENE MAI LGATE HO AGER OTNA HI TIME TUM APNE GAME MAI LGAONA TO HMARI TEAM HARNE SE BECH JAY,none.jpg,0,0,1,0,0,roman_urdu
ajjj Tu sabb apniii jaga paki Krny k liyeee khail rhyyy han in ko awam ki koi parwa nae,none.jpg,0,0,1,0,0,roman_urdu
dair say he sahe par shukar hai ye neend se to jage hen na,none.jpg,0,0,1,0,0,roman_urdu
hafeez or sharjeel ki nakaaamio pe bohot khush hogaa under seyyy,none.jpg,0,0,1,0,0,roman_urdu
"Jeet main to sabhi khush hotay hain, Real supporters are the ones Jo Bad time main saath nibhayen!",none.jpg,0,0,1,0,0,roman_urdu
aik akloti team hi tau agr in ko support na karay tau ksko karanga you are 100% right,none.jpg,0,0,0,0,0,roman_urdu
Ahmad Shahzad Muhabbat aur kamyaabi se bharpur naam Ahmad Shahzad naam hi kafi hai,none.jpg,0,0,1,0,0,roman_urdu
likes kese krte hn sbke comments?! Zara krke dikhayen!,none.jpg,0,0,0,0,0,roman_urdu
mujhe sari zindagi like nai mile ga Ahmad se,none.jpg,0,0,1,0,0,roman_urdu
"shukar kro bhai afridi ne ap ko asia cup m na khila kr ap ki izat rakh li, warna twade nal v zardari wargi honi si :p",none.jpg,0,0,1,0,0,roman_urdu
magical spirit se aplog khyali dunia me agye hein.khelna bhool gye.pta hai k hum support krna chorenge nai.,none.jpg,0,0,0,0,0,roman_urdu
50krey bsss ta ke agle match me inn o sakay... Baki sb bhar me jae.,none.jpg,0,0,1,0,0,roman_urdu
ap log sirf apne liye kheltay ha or performance ap k samne ha..,none.jpg,0,0,1,0,0,roman_urdu
sir g ap sb apni country k liye neyat se khelna start kr deya us din Pakistani team ki performance dunyaa daikhe ge.,none.jpg,0,0,0,0,0,roman_urdu
"Bhai kuch performance dikha Dena is dafa,",none.jpg,0,0,0,0,0,roman_urdu
usi agical spirit se khyal dunya me agye ho aaplog k khelba hi chor dua.pta hai k hum support krna nai chorenge,none.jpg,0,0,1,0,0,roman_urdu
aaj Pakistan ki bowling sy lag raha ta next time Pakistan asia cup me team nahi dengy.,none.jpg,0,0,1,0,0,roman_urdu
tu b sar mundwa le aur unko b bol.,none.jpg,0,0,1,0,0,roman_urdu
kitna support kren lkn ek match to jeetna ha nh greenshirts ne... hm support kr kr ky thak gye ha .,none.jpg,0,0,1,0,0,roman_urdu
inshallah pakistan zindabad pr yahan up ni sirf down he down hai,none.jpg,0,0,0,0,0,roman_urdu
14 16 ganty practice hogi tabi imran khan or javid maindad aengy,none.jpg,0,0,0,0,0,roman_urdu
up downs kbhi kbhi hotay hn...her roz he tum log aisay khailtay ho jaisay kbhi batting practice he na ke ho...,none.jpg,0,0,1,0,0,roman_urdu
"ahmad bhai, meri GF naraz hai, koi advice bta dein plz",none.jpg,0,0,1,0,0,roman_urdu
pahli ma kia kharbi ti ahmad,none.jpg,0,0,1,0,0,roman_urdu
